0,1,2
"m_dot_avg =,","kg/s,",0.022720843
"m_dot_max =,","kg/s,",0.18661959857865168
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.6263696189340993
V_max=,m/s,1.4517295268105033
"m_dot_avg =,","kg/s,",0.018448792
"m_dot_max =,","kg/s,",0.2604861668843538
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.7243009945255848
V_max=,m/s,1.6396231089249071
"m_dot_avg =,","kg/s,",0.021434371
"m_dot_max =,","kg/s,",0.24011264726347306
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.3509735783817507
V_max=,m/s,5.516872520583461
"m_dot_avg =,","kg/s,",0.036851331
"m_dot_max =,","kg/s,",0.17583943921111111
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.5868471017905317
V_max=,m/s,3.1300930881069604
"m_dot_avg =,","kg/s,",0.018790756
"m_dot_max =,","kg/s,",0.2567805558289474
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.8307799160666117
V_max=,m/s,3.7258813311814887
"m_dot_avg =,","kg/s,",0.017934702
"m_dot_max =,","kg/s,",0.2337412006946108
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.2382091859080142
V_max=,m/s,5.819268171530953
"m_dot_avg =,","kg/s,",0.022100472
"m_dot_max =,","kg/s,",0.1833224099385475
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.6017486923052249
V_max=,m/s,1.6405756728830188
"m_dot_avg =,","kg/s,",0.019528881
"m_dot_max =,","kg/s,",0.2640380377260274
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.7843270833433253
V_max=,m/s,3.316063143735592
"m_dot_avg =,","kg/s,",0.010308835
"m_dot_max =,","kg/s,",0.24019965424074075
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.4262596168117538
V_max=,m/s,6.428948383457277
"m_dot_avg =,","kg/s,",0.035712913
"m_dot_max =,","kg/s,",0.1828396923407821
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.5908409998282537
V_max=,m/s,1.2311390904162518
"m_dot_avg =,","kg/s,",0.021426585
"m_dot_max =,","kg/s,",0.2721786632605634
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.8317150674902261
V_max=,m/s,3.0641152142045502
"m_dot_avg =,","kg/s,",0.020038873
"m_dot_max =,","kg/s,",0.24617078402469136
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.2339005755847956
V_max=,m/s,5.881600516050295
"m_dot_avg =,","kg/s,",0.02398332
"m_dot_max =,","kg/s,",0.1836184972122905
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.6260452220989869
V_max=,m/s,1.824950002255747
"m_dot_avg =,","kg/s,",0.01870632
"m_dot_max =,","kg/s,",0.2603260301756757
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.7886205075955951
V_max=,m/s,2.177722274618839
"m_dot_avg =,","kg/s,",0.019794062
"m_dot_max =,","kg/s,",0.23165905534117645
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.2986569883715242
V_max=,m/s,3.949685859596232
"m_dot_avg =,","kg/s,",0.019420663
"m_dot_max =,","kg/s,",0.17826192561797752
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.6199963385263866
V_max=,m/s,1.8616168694431094
"m_dot_avg =,","kg/s,",0.020281692
"m_dot_max =,","kg/s,",0.28099203357042246
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.7811993652272353
V_max=,m/s,2.3103928963055447
"m_dot_avg =,","kg/s,",0.018774662
"m_dot_max =,","kg/s,",0.24302746609696968
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.3573130618431655
V_max=,m/s,8.126729739370795
"m_dot_avg =,","kg/s,",0.022341123
"m_dot_max =,","kg/s,",0.1836457076629834
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.5910178906234269
V_max=,m/s,2.567439654107499
"m_dot_avg =,","kg/s,",0.021505119
"m_dot_max =,","kg/s,",0.26284522708108105
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.7772377156579865
V_max=,m/s,2.2894280894375725
"m_dot_avg =,","kg/s,",0.0024255619
"m_dot_max =,","kg/s,",0.22970589620520232
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.2531152982445057
V_max=,m/s,4.38569482596434
"m_dot_avg =,","kg/s,",0.027344223
"m_dot_max =,","kg/s,",0.18613688574719103
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.6225996796085139
V_max=,m/s,1.7756039663458139
"m_dot_avg =,","kg/s,",0.019829041
"m_dot_max =,","kg/s,",0.2676437594413793
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.7645680525030266
V_max=,m/s,2.536096562027554
"m_dot_avg =,","kg/s,",0.01869713
"m_dot_max =,","kg/s,",0.2291478270639535
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.2182021262465554
V_max=,m/s,4.084441705616622
"m_dot_avg =,","kg/s,",0.022779149
"m_dot_max =,","kg/s,",0.1858142702696629
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.5935497938669543
V_max=,m/s,1.4718936446622481
"m_dot_avg =,","kg/s,",0.019190101
"m_dot_max =,","kg/s,",0.26505222942176876
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.8360572668389058
V_max=,m/s,3.756342193468087
"m_dot_avg =,","kg/s,",0.019339645
"m_dot_max =,","kg/s,",0.2348745288682635
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.2316264832648507
V_max=,m/s,7.129906521192289
"m_dot_avg =,","kg/s,",0.020780764
"m_dot_max =,","kg/s,",0.19586376482681567
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.591022912777076
V_max=,m/s,1.5530454102493079
"m_dot_avg =,","kg/s,",0.019552765
"m_dot_max =,","kg/s,",0.26021591016107387
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.7502835927565833
V_max=,m/s,1.9333253592264572
"m_dot_avg =,","kg/s,",0.020466885
"m_dot_max =,","kg/s,",0.23234054659880238
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.398438354031964
V_max=,m/s,8.232034460294017
"m_dot_avg =,","kg/s,",0.019591455
"m_dot_max =,","kg/s,",0.1796246186292135
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.6370487513079345
V_max=,m/s,2.988080952226714
"m_dot_avg =,","kg/s,",0.019181221
"m_dot_max =,","kg/s,",0.2576778448145695
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.8017906081027781
V_max=,m/s,3.682512498431276
"m_dot_avg =,","kg/s,",0.020471233
"m_dot_max =,","kg/s,",0.23017590067647056
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.2764529480166065
V_max=,m/s,6.047762558560737
"m_dot_avg =,","kg/s,",0.024698135
"m_dot_max =,","kg/s,",0.18932765711864405
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.6367982967948078
V_max=,m/s,2.7772189555613545
"m_dot_avg =,","kg/s,",0.021423341
"m_dot_max =,","kg/s,",0.2646167487916667
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.7929174045876128
V_max=,m/s,2.1710650882838065
"m_dot_avg =,","kg/s,",0.020572063
"m_dot_max =,","kg/s,",0.23407706264242423
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.1567991151161197
V_max=,m/s,4.113266798024542
"m_dot_avg =,","kg/s,",0.023835348
"m_dot_max =,","kg/s,",0.17947603298324022
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.611131540942394
V_max=,m/s,2.5728326894798306
"m_dot_avg =,","kg/s,",0.020489151
"m_dot_max =,","kg/s,",0.27054941625352114
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.8333176695637606
V_max=,m/s,3.304345566112403
"m_dot_avg =,","kg/s,",0.015041273
"m_dot_max =,","kg/s,",0.2284406782261905
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.1601508528311986
